ts,tag,value
1784140500,CHARGING_PUMP_A_RUN,1
1784140560,REACTOR_POWER_MW,3001.8
1784140560,GEN_POWER_MW,985.0
1784140560,CTRL_ROD_POS_PCT,95.2
1784140560,RCS_TEMP_C,292.11
1784140560,RCS_PRESS_BAR,154.71
1784140560,CHARGING_PUMP_A_RUN,1
1784140620,REACTOR_POWER_MW,3000.0
1784140620,GEN_POWER_MW,975.8
1784140620,CTRL_ROD_POS_PCT,94.9
1784140620,RCS_TEMP_C,291.65
1784140620,RCS_PRESS_BAR,154.85
1784140620,CHARGING_PUMP_A_RUN,1
1784140680,REACTOR_POWER_MW,2997.1
1784140680,GEN_POWER_MW,977.2
1784140680,CTRL_ROD_POS_PCT,94.9
1784140680,RCS_TEMP_C,291.76
1784140680,RCS_PRESS_BAR,155.16
1784140680,CHARGING_PUMP_A_RUN,1
1784140740,REACTOR_POWER_MW,3003.6
1784140740,GEN_POWER_MW,979.4
1784140740,CTRL_ROD_POS_PCT,95.1
1784140740,RCS_TEMP_C,292.32
1784140740,RCS_PRESS_BAR,155.12
1784140740,CHARGING_PUMP_A_RUN,1
1784140800,REACTOR_POWER_MW,2995.8
1784140800,GEN_POWER_MW,974.7
1784140800,CTRL_ROD_POS_PCT,95.0
1784140800,RCS_TEMP_C,292.26
1784140800,RCS_PRESS_BAR,155.12
1784140800,CHARGING_PUMP_A_RUN,1
1784140860,REACTOR_POWER_MW,2995.1
1784140860,GEN_POWER_MW,978.7
1784140860,CTRL_ROD_POS_PCT,95.0
1784140860,RCS_TEMP_C,292.32
1784140860,RCS_PRESS_BAR,155.26
1784140860,CHARGING_PUMP_A_RUN,1
1784140920,REACTOR_POWER_MW,2993.9
1784140920,GEN_POWER_MW,975.1
1784140920,CTRL_ROD_POS_PCT,95.1
1784140920,RCS_TEMP_C,291.67
1784140920,RCS_PRESS_BAR,155.12
1784140920,CHARGING_PUMP_A_RUN,1
1784140980,REACTOR_POWER_MW,3000.7
1784140980,GEN_POWER_MW,980.5
1784140980,CTRL_ROD_POS_PCT,95.1
1784140980,RCS_TEMP_C,292.07
1784140980,RCS_PRESS_BAR,155.08
1784140980,CHARGING_PUMP_A_RUN,1
1784141040,REACTOR_POWER_MW,3005.4
1784141040,GEN_POWER_MW,984.8
1784141040,CTRL_ROD_POS_PCT,95.1
1784141040,RCS_TEMP_C,292.21
1784141040,RCS_PRESS_BAR,154.98
1784141040,CHARGING_PUMP_A_RUN,1
1784141100,REACTOR_POWER_MW,3005.8
1784141100,GEN_POWER_MW,985.0
1784141100,CTRL_ROD_POS_PCT,94.9
1784141100,RCS_TEMP_C,291.69
1784141100,RCS_PRESS_BAR,155.17
1784141100,CHARGING_PUMP_A_RUN,1
1784141160,REACTOR_POWER_MW,2993.3
1784141160,GEN_POWER_MW,975.7
1784141160,CTRL_ROD_POS_PCT,94.9
1784141160,RCS_TEMP_C,291.97
1784141160,RCS_PRESS_BAR,155.19
1784141160,CHARGING_PUMP_A_RUN,1
1784141220,REACTOR_POWER_MW,3001.2
1784141220,GEN_POWER_MW,985.3
1784141220,CTRL_ROD_POS_PCT,94.9
1784141220,RCS_TEMP_C,291.89
1784141220,RCS_PRESS_BAR,155.14
1784141220,CHARGING_PUMP_A_RUN,1
1784141280,REACTOR_POWER_MW,2992.4
1784141280,GEN_POWER_MW,974.9
1784141280,CTRL_ROD_POS_PCT,95.0
1784141280,RCS_TEMP_C,291.77
1784141280,RCS_PRESS_BAR,154.82
1784141280,CHARGING_PUMP_A_RUN,1
1784141340,REACTOR_POWER_MW,3005.8
1784141340,GEN_POWER_MW,982.5
1784141340,CTRL_ROD_POS_PCT,95.1
1784141340,RCS_TEMP_C,291.63
1784141340,RCS_PRESS_BAR,154.90
1784141340,CHARGING_PUMP_A_RUN,1
1784141400,REACTOR_POWER_MW,2996.4
1784141400,GEN_POWER_MW,980.5
1784141400,CTRL_ROD_POS_PCT,95.0
1784141400,RCS_TEMP_C,292.37
1784141400,RCS_PRESS_BAR,154.90
1784141400,CHARGING_PUMP_A_RUN,1
1784141460,REACTOR_POWER_MW,2996.2
1784141460,GEN_POWER_MW,981.5
1784141460,CTRL_ROD_POS_PCT,95.0
1784141460,RCS_TEMP_C,291.83
1784141460,RCS_PRESS_BAR,154.78
1784141460,CHARGING_PUMP_A_RUN,1
1784141520,REACTOR_POWER_MW,2997.2
1784141520,GEN_POWER_MW,975.1
1784141520,CTRL_ROD_POS_PCT,95.1
1784141520,RCS_TEMP_C,291.80
1784141520,RCS_PRESS_BAR,154.91
1784141520,CHARGING_PUMP_A_RUN,1
1784141580,REACTOR_POWER_MW,3003.9
1784141580,GEN_POWER_MW,980.3
1784141580,CTRL_ROD_POS_PCT,94.8
1784141580,RCS_TEMP_C,291.64
1784141580,RCS_PRESS_BAR,154.86
1784141580,CHARGING_PUMP_A_RUN,1
1784141640,REACTOR_POWER_MW,3007.1
1784141640,GEN_POWER_MW,983.2
1784141640,CTRL_ROD_POS_PCT,95.1
1784141640,RCS_TEMP_C,292.37
1784141640,RCS_PRESS_BAR,155.17
1784141640,CHARGING_PUMP_A_RUN,1
1784141700,REACTOR_POWER_MW,3003.0
1784141700,GEN_POWER_MW,984.4
1784141700,CTRL_ROD_POS_PCT,94.9
1784141700,RCS_TEMP_C,291.71
1784141700,RCS_PRESS_BAR,155.17
1784141700,CHARGING_PUMP_A_RUN,1
1784141760,REACTOR_POWER_MW,2992.6
1784141760,GEN_POWER_MW,981.0
1784141760,CTRL_ROD_POS_PCT,95.1
1784141760,RCS_TEMP_C,292.28
1784141760,RCS_PRESS_BAR,155.02
1784141760,CHARGING_PUMP_A_RUN,1
1784141820,REACTOR_POWER_MW,2994.3
1784141820,GEN_POWER_MW,979.4
1784141820,CTRL_ROD_POS_PCT,95.1
1784141820,RCS_TEMP_C,292.14
1784141820,RCS_PRESS_BAR,155.25
1784141820,CHARGING_PUMP_A_RUN,1
1784141880,REACTOR_POWER_MW,2992.3
1784141880,GEN_POWER_MW,980.4
1784141880,CTRL_ROD_POS_PCT,95.0
1784141880,RCS_TEMP_C,292.37
1784141880,RCS_PRESS_BAR,154.82
1784141880,CHARGING_PUMP_A_RUN,1
1784141940,REACTOR_POWER_MW,3003.6
1784141940,GEN_POWER_MW,979.5
1784141940,CTRL_ROD_POS_PCT,95.1
1784141940,RCS_TEMP_C,292.08
1784141940,RCS_PRESS_BAR,155.06
1784141940,CHARGING_PUMP_A_RUN,1
1784142000,REACTOR_POWER_MW,2997.0
1784142000,GEN_POWER_MW,977.7
1784142000,CTRL_ROD_POS_PCT,94.8
1784142000,RCS_TEMP_C,291.64
1784142000,RCS_PRESS_BAR,155.24
1784142000,CHARGING_PUMP_A_RUN,1
1784142060,REACTOR_POWER_MW,3003.4
1784142060,GEN_POWER_MW,979.5
1784142060,CTRL_ROD_POS_PCT,95.0
1784142060,RCS_TEMP_C,292.26
1784142060,RCS_PRESS_BAR,155.08
1784142060,CHARGING_PUMP_A_RUN,1
1784142120,REACTOR_POWER_MW,2992.3
1784142120,GEN_POWER_MW,977.2
1784142120,CTRL_ROD_POS_PCT,95.0
1784142120,RCS_TEMP_C,292.12
1784142120,RCS_PRESS_BAR,155.08
1784142120,CHARGING_PUMP_A_RUN,1
1784142180,REACTOR_POWER_MW,3005.2
1784142180,GEN_POWER_MW,985.8
1784142180,CTRL_ROD_POS_PCT,94.9
1784142180,RCS_TEMP_C,292.06
1784142180,RCS_PRESS_BAR,155.22
1784142180,CHARGING_PUMP_A_RUN,1
1784142240,REACTOR_POWER_MW,3001.3
1784142240,GEN_POWER_MW,976.8
1784142240,CTRL_ROD_POS_PCT,95.1
1784142240,RCS_TEMP_C,291.69
1784142240,RCS_PRESS_BAR,155.00
1784142240,CHARGING_PUMP_A_RUN,1
1784142300,REACTOR_POWER_MW,2996.0
1784142300,GEN_POWER_MW,979.1
1784142300,CTRL_ROD_POS_PCT,95.1
1784142300,RCS_TEMP_C,291.70
1784142300,RCS_PRESS_BAR,155.29
1784142300,CHARGING_PUMP_A_RUN,1
1784142360,REACTOR_POWER_MW,2994.5
1784142360,GEN_POWER_MW,981.3
1784142360,CTRL_ROD_POS_PCT,94.9
1784142360,RCS_TEMP_C,292.29
1784142360,RCS_PRESS_BAR,154.95
1784142360,CHARGING_PUMP_A_RUN,1
1784142420,REACTOR_POWER_MW,3007.3
1784142420,GEN_POWER_MW,985.5
1784142420,CTRL_ROD_POS_PCT,95.0
1784142420,RCS_TEMP_C,291.85
1784142420,RCS_PRESS_BAR,154.84
1784142420,CHARGING_PUMP_A_RUN,1
1784142480,REACTOR_POWER_MW,2995.9
1784142480,GEN_POWER_MW,981.3
1784142480,CTRL_ROD_POS_PCT,94.8
1784142480,RCS_TEMP_C,292.33
1784142480,RCS_PRESS_BAR,155.27
1784142480,CHARGING_PUMP_A_RUN,1
1784142540,REACTOR_POWER_MW,3002.1
1784142540,GEN_POWER_MW,985.2
1784142540,CTRL_ROD_POS_PCT,94.9
1784142540,RCS_TEMP_C,291.87
1784142540,RCS_PRESS_BAR,154.96
1784142540,CHARGING_PUMP_A_RUN,1
1784142600,REACTOR_POWER_MW,3000.8
1784142600,GEN_POWER_MW,976.6
1784142600,CTRL_ROD_POS_PCT,95.2
1784142600,RCS_TEMP_C,291.67
1784142600,RCS_PRESS_BAR,154.70
1784142600,CHARGING_PUMP_A_RUN,1
1784142660,REACTOR_POWER_MW,3001.9
1784142660,GEN_POWER_MW,978.0
1784142660,CTRL_ROD_POS_PCT,95.1
1784142660,RCS_TEMP_C,292.38
1784142660,RCS_PRESS_BAR,155.14
1784142660,CHARGING_PUMP_A_RUN,1
1784142720,REACTOR_POWER_MW,2997.9
1784142720,GEN_POWER_MW,978.9
1784142720,CTRL_ROD_POS_PCT,95.2
1784142720,RCS_TEMP_C,291.91
1784142720,RCS_PRESS_BAR,154.90
1784142720,CHARGING_PUMP_A_RUN,1
1784142780,REACTOR_POWER_MW,3000.0
1784142780,GEN_POWER_MW,980.0
1784142780,CTRL_ROD_POS_PCT,94.9
1784142780,RCS_TEMP_C,292.23
1784142780,RCS_PRESS_BAR,154.75
1784142780,CHARGING_PUMP_A_RUN,1
1784142840,REACTOR_POWER_MW,3003.6
1784142840,GEN_POWER_MW,986.0
1784142840,CTRL_ROD_POS_PCT,94.9
1784142840,RCS_TEMP_C,292.02
1784142840,RCS_PRESS_BAR,155.15
1784142840,CHARGING_PUMP_A_RUN,1
1784142900,REACTOR_POWER_MW,3000.7
1784142900,GEN_POWER_MW,980.1
1784142900,CTRL_ROD_POS_PCT,95.0
1784142900,RCS_TEMP_C,291.74
1784142900,RCS_PRESS_BAR,155.11
1784142900,CHARGING_PUMP_A_RUN,1
1784142960,REACTOR_POWER_MW,2995.3
1784142960,GEN_POWER_MW,982.4
1784142960,CTRL_ROD_POS_PCT,95.1
1784142960,RCS_TEMP_C,291.89
1784142960,RCS_PRESS_BAR,154.82
1784142960,CHARGING_PUMP_A_RUN,1
1784143020,REACTOR_POWER_MW,2995.1
1784143020,GEN_POWER_MW,983.0
1784143020,CTRL_ROD_POS_PCT,95.0
1784143020,RCS_TEMP_C,292.31
1784143020,RCS_PRESS_BAR,155.12
1784143020,CHARGING_PUMP_A_RUN,1
1784143080,REACTOR_POWER_MW,2994.4
1784143080,GEN_POWER_MW,976.0
1784143080,CTRL_ROD_POS_PCT,94.9
1784143080,RCS_TEMP_C,292.17
1784143080,RCS_PRESS_BAR,154.85
1784143080,CHARGING_PUMP_A_RUN,1
1784143140,REACTOR_POWER_MW,2993.2
1784143140,GEN_POWER_MW,977.1
1784143140,CTRL_ROD_POS_PCT,94.8
1784143140,RCS_TEMP_C,291.65
1784143140,RCS_PRESS_BAR,154.95
1784143140,CHARGING_PUMP_A_RUN,1
1784143200,REACTOR_POWER_MW,2999.0
1784143200,GEN_POWER_MW,982.0
1784143200,CTRL_ROD_POS_PCT,95.0
1784143200,RCS_TEMP_C,291.76
1784143200,RCS_PRESS_BAR,154.79
1784143200,CHARGING_PUMP_A_RUN,1
1784143260,REACTOR_POWER_MW,3007.8
1784143260,GEN_POWER_MW,983.9
1784143260,CTRL_ROD_POS_PCT,95.2
1784143260,RCS_TEMP_C,291.72
1784143260,RCS_PRESS_BAR,154.82
1784143260,CHARGING_PUMP_A_RUN,1
1784143320,REACTOR_POWER_MW,3002.1
1784143320,GEN_POWER_MW,983.3
1784143320,CTRL_ROD_POS_PCT,95.2
1784143320,RCS_TEMP_C,291.76
1784143320,RCS_PRESS_BAR,155.18
1784143320,CHARGING_PUMP_A_RUN,1
1784143380,REACTOR_POWER_MW,3005.5
1784143380,GEN_POWER_MW,983.1
1784143380,CTRL_ROD_POS_PCT,94.9
1784143380,RCS_TEMP_C,291.93
1784143380,RCS_PRESS_BAR,154.85
1784143380,CHARGING_PUMP_A_RUN,1
1784143440,REACTOR_POWER_MW,3004.8
1784143440,GEN_POWER_MW,980.2
1784143440,CTRL_ROD_POS_PCT,95.2
1784143440,RCS_TEMP_C,292.34
1784143440,RCS_PRESS_BAR,154.72
1784143440,CHARGING_PUMP_A_RUN,1
1784143500,REACTOR_POWER_MW,3003.7
1784143500,GEN_POWER_MW,981.6
1784143500,CTRL_ROD_POS_PCT,94.9
1784143500,RCS_TEMP_C,292.09
1784143500,RCS_PRESS_BAR,155.09
1784143500,CHARGING_PUMP_A_RUN,1
1784143560,REACTOR_POWER_MW,2995.7
1784143560,GEN_POWER_MW,975.1
1784143560,CTRL_ROD_POS_PCT,95.0
1784143560,RCS_TEMP_C,292.01
1784143560,RCS_PRESS_BAR,154.86
1784143560,CHARGING_PUMP_A_RUN,1
1784143620,REACTOR_POWER_MW,3002.9
1784143620,GEN_POWER_MW,978.3
1784143620,CTRL_ROD_POS_PCT,95.1
1784143620,RCS_TEMP_C,292.25
1784143620,RCS_PRESS_BAR,154.77
1784143620,CHARGING_PUMP_A_RUN,1
1784143680,REACTOR_POWER_MW,2993.0
1784143680,GEN_POWER_MW,978.6
1784143680,CTRL_ROD_POS_PCT,94.9
1784143680,RCS_TEMP_C,292.10
1784143680,RCS_PRESS_BAR,154.71
1784143680,CHARGING_PUMP_A_RUN,1
1784143740,REACTOR_POWER_MW,2993.2
1784143740,GEN_POWER_MW,980.2
1784143740,CTRL_ROD_POS_PCT,94.9
1784143740,RCS_TEMP_C,292.35
1784143740,RCS_PRESS_BAR,155.24
1784143740,CHARGING_PUMP_A_RUN,1
1784143800,REACTOR_POWER_MW,2992.3
1784143800,GEN_POWER_MW,982.2
1784143800,CTRL_ROD_POS_PCT,95.0
1784143800,RCS_TEMP_C,291.73
1784143800,RCS_PRESS_BAR,154.89
1784143800,CHARGING_PUMP_A_RUN,1
1784143860,REACTOR_POWER_MW,2997.3
1784143860,GEN_POWER_MW,981.0
1784143860,CTRL_ROD_POS_PCT,95.1
1784143860,RCS_TEMP_C,292.20
1784143860,RCS_PRESS_BAR,154.99
1784143860,CHARGING_PUMP_A_RUN,1
1784143920,REACTOR_POWER_MW,2992.7
1784143920,GEN_POWER_MW,976.4
1784143920,CTRL_ROD_POS_PCT,94.8
1784143920,RCS_TEMP_C,291.79
1784143920,RCS_PRESS_BAR,155.07
1784143920,CHARGING_PUMP_A_RUN,1
1784143980,REACTOR_POWER_MW,2993.7
1784143980,GEN_POWER_MW,979.7
1784143980,CTRL_ROD_POS_PCT,95.0
1784143980,RCS_TEMP_C,291.60
1784143980,RCS_PRESS_BAR,154.92
1784143980,CHARGING_PUMP_A_RUN,1
1784144040,REACTOR_POWER_MW,3003.8
1784144040,GEN_POWER_MW,982.9
1784144040,CTRL_ROD_POS_PCT,94.8
1784144040,RCS_TEMP_C,291.78
1784144040,RCS_PRESS_BAR,154.87
1784144040,CHARGING_PUMP_A_RUN,1
1784144100,REACTOR_POWER_MW,3005.9
1784144100,GEN_POWER_MW,985.8
1784144100,CTRL_ROD_POS_PCT,95.1
1784144100,RCS_TEMP_C,291.65
1784144100,RCS_PRESS_BAR,155.18
1784144100,CHARGING_PUMP_A_RUN,1
1784144160,REACTOR_POWER_MW,2999.3
1784144160,GEN_POWER_MW,975.6
1784144160,CTRL_ROD_POS_PCT,94.8
1784144160,RCS_TEMP_C,292.39
1784144160,RCS_PRESS_BAR,154.96
1784144160,CHARGING_PUMP_A_RUN,1
1784144220,REACTOR_POWER_MW,3002.9
1784144220,GEN_POWER_MW,978.9
1784144220,CTRL_ROD_POS_PCT,95.1
1784144220,RCS_TEMP_C,292.08
1784144220,RCS_PRESS_BAR,154.97
1784144220,CHARGING_PUMP_A_RUN,1
1784144280,REACTOR_POWER_MW,2999.1
1784144280,GEN_POWER_MW,981.9
1784144280,CTRL_ROD_POS_PCT,95.1
1784144280,RCS_TEMP_C,291.88
1784144280,RCS_PRESS_BAR,155.29
1784144280,CHARGING_PUMP_A_RUN,1
1784144340,REACTOR_POWER_MW,2994.1
1784144340,GEN_POWER_MW,982.3
1784144340,CTRL_ROD_POS_PCT,95.1
1784144340,RCS_TEMP_C,291.93
1784144340,RCS_PRESS_BAR,155.20
1784144340,CHARGING_PUMP_A_RUN,1
1784144400,REACTOR_POWER_MW,2998.9
1784144400,GEN_POWER_MW,975.1
1784144400,CTRL_ROD_POS_PCT,95.1
1784144400,RCS_TEMP_C,292.14
1784144400,RCS_PRESS_BAR,154.71
1784144400,CHARGING_PUMP_A_RUN,1
1784144460,REACTOR_POWER_MW,2996.0
1784144460,GEN_POWER_MW,983.7
1784144460,CTRL_ROD_POS_PCT,95.2
1784144460,RCS_TEMP_C,291.71
1784144460,RCS_PRESS_BAR,154.71
1784144460,CHARGING_PUMP_A_RUN,1
1784144520,REACTOR_POWER_MW,3006.4
1784144520,GEN_POWER_MW,987.0
1784144520,CTRL_ROD_POS_PCT,94.8
1784144520,RCS_TEMP_C,291.93
1784144520,RCS_PRESS_BAR,154.99
1784144520,CHARGING_PUMP_A_RUN,1
1784144580,REACTOR_POWER_MW,2995.1
1784144580,GEN_POWER_MW,979.7
1784144580,CTRL_ROD_POS_PCT,95.1
1784144580,RCS_TEMP_C,291.60
1784144580,RCS_PRESS_BAR,155.05
1784144580,CHARGING_PUMP_A_RUN,1
1784144640,REACTOR_POWER_MW,2998.3
1784144640,GEN_POWER_MW,974.7
1784144640,CTRL_ROD_POS_PCT,95.1
1784144640,RCS_TEMP_C,292.12
1784144640,RCS_PRESS_BAR,155.01
1784144640,CHARGING_PUMP_A_RUN,1
1784144700,REACTOR_POWER_MW,2992.4
1784144700,GEN_POWER_MW,978.1
1784144700,CTRL_ROD_POS_PCT,95.1
1784144700,RCS_TEMP_C,292.01
1784144700,RCS_PRESS_BAR,154.98
1784144700,CHARGING_PUMP_A_RUN,1
1784144760,REACTOR_POWER_MW,3004.3
1784144760,GEN_POWER_MW,985.3
1784144760,CTRL_ROD_POS_PCT,94.9
1784144760,RCS_TEMP_C,291.80
1784144760,RCS_PRESS_BAR,154.82
1784144760,CHARGING_PUMP_A_RUN,1
1784144820,REACTOR_POWER_MW,2993.2
1784144820,GEN_POWER_MW,974.7
1784144820,CTRL_ROD_POS_PCT,94.9
1784144820,RCS_TEMP_C,292.05
1784144820,RCS_PRESS_BAR,154.99
1784144820,CHARGING_PUMP_A_RUN,1
1784144880,REACTOR_POWER_MW,2993.8
1784144880,GEN_POWER_MW,973.7
1784144880,CTRL_ROD_POS_PCT,95.0
1784144880,RCS_TEMP_C,291.61
1784144880,RCS_PRESS_BAR,155.20
1784144880,CHARGING_PUMP_A_RUN,1
1784144940,REACTOR_POWER_MW,3001.3
1784144940,GEN_POWER_MW,983.4
1784144940,CTRL_ROD_POS_PCT,94.9
1784144940,RCS_TEMP_C,291.78
1784144940,RCS_PRESS_BAR,154.79
1784144940,CHARGING_PUMP_A_RUN,1
1784145000,REACTOR_POWER_MW,2999.5
1784145000,GEN_POWER_MW,979.8
1784145000,CTRL_ROD_POS_PCT,94.9
1784145000,RCS_TEMP_C,292.16
1784145000,RCS_PRESS_BAR,154.90
1784145000,CHARGING_PUMP_A_RUN,1
1784145060,REACTOR_POWER_MW,2993.0
1784145060,GEN_POWER_MW,982.3
1784145060,CTRL_ROD_POS_PCT,95.2
1784145060,RCS_TEMP_C,291.68
1784145060,RCS_PRESS_BAR,154.86
1784145060,CHARGING_PUMP_A_RUN,1
1784145120,REACTOR_POWER_MW,3006.1
1784145120,GEN_POWER_MW,981.1
1784145120,CTRL_ROD_POS_PCT,95.2
1784145120,RCS_TEMP_C,291.87
1784145120,RCS_PRESS_BAR,154.77
1784145120,CHARGING_PUMP_A_RUN,1
1784145180,REACTOR_POWER_MW,3002.9
1784145180,GEN_POWER_MW,984.3
1784145180,CTRL_ROD_POS_PCT,95.2
1784145180,RCS_TEMP_C,291.75
1784145180,RCS_PRESS_BAR,155.23
1784145180,CHARGING_PUMP_A_RUN,1
1784145240,REACTOR_POWER_MW,2993.2
1784145240,GEN_POWER_MW,976.6
1784145240,CTRL_ROD_POS_PCT,95.2
1784145240,RCS_TEMP_C,292.34
1784145240,RCS_PRESS_BAR,154.94
1784145240,CHARGING_PUMP_A_RUN,1
1784145300,REACTOR_POWER_MW,3002.5
1784145300,GEN_POWER_MW,984.4
1784145300,CTRL_ROD_POS_PCT,94.8
1784145300,RCS_TEMP_C,292.04
1784145300,RCS_PRESS_BAR,154.77
1784145300,CHARGING_PUMP_A_RUN,1
1784145360,REACTOR_POWER_MW,2994.0
1784145360,GEN_POWER_MW,979.8
1784145360,CTRL_ROD_POS_PCT,94.8
1784145360,RCS_TEMP_C,291.68
1784145360,RCS_PRESS_BAR,154.71
1784145360,CHARGING_PUMP_A_RUN,1
1784145420,REACTOR_POWER_MW,2998.4
1784145420,GEN_POWER_MW,978.4
1784145420,CTRL_ROD_POS_PCT,94.8
1784145420,RCS_TEMP_C,292.33
1784145420,RCS_PRESS_BAR,154.73
1784145420,CHARGING_PUMP_A_RUN,1
1784145480,REACTOR_POWER_MW,3008.0
1784145480,GEN_POWER_MW,978.7
1784145480,CTRL_ROD_POS_PCT,94.9
1784145480,RCS_TEMP_C,292.20
1784145480,RCS_PRESS_BAR,154.92
1784145480,CHARGING_PUMP_A_RUN,1
1784145540,REACTOR_POWER_MW,2999.0
1784145540,GEN_POWER_MW,978.7
1784145540,CTRL_ROD_POS_PCT,94.8
1784145540,RCS_TEMP_C,291.92
1784145540,RCS_PRESS_BAR,155.12
1784145540,CHARGING_PUMP_A_RUN,1
1784145600,REACTOR_POWER_MW,2993.6
1784145600,GEN_POWER_MW,975.7
1784145600,CTRL_ROD_POS_PCT,95.1
1784145600,RCS_TEMP_C,291.65
1784145600,RCS_PRESS_BAR,154.78
1784145600,CHARGING_PUMP_A_RUN,1
1784145660,REACTOR_POWER_MW,3003.8
1784145660,GEN_POWER_MW,982.4
1784145660,CTRL_ROD_POS_PCT,95.0
1784145660,RCS_TEMP_C,291.91
1784145660,RCS_PRESS_BAR,154.99
1784145660,CHARGING_PUMP_A_RUN,1
1784145720,REACTOR_POWER_MW,2999.5
1784145720,GEN_POWER_MW,977.6
1784145720,CTRL_ROD_POS_PCT,94.9
1784145720,RCS_TEMP_C,291.76
1784145720,RCS_PRESS_BAR,154.94
1784145720,CHARGING_PUMP_A_RUN,1
1784145780,REACTOR_POWER_MW,3007.2
1784145780,GEN_POWER_MW,984.5
1784145780,CTRL_ROD_POS_PCT,95.2
1784145780,RCS_TEMP_C,291.94
1784145780,RCS_PRESS_BAR,155.10
1784145780,CHARGING_PUMP_A_RUN,1
1784145840,REACTOR_POWER_MW,3001.0
1784145840,GEN_POWER_MW,979.2
1784145840,CTRL_ROD_POS_PCT,95.1
1784145840,RCS_TEMP_C,291.78
1784145840,RCS_PRESS_BAR,155.21
1784145840,CHARGING_PUMP_A_RUN,1
1784145900,REACTOR_POWER_MW,3004.8
1784145900,GEN_POWER_MW,982.8
1784145900,CTRL_ROD_POS_PCT,95.1
1784145900,RCS_TEMP_C,292.08
1784145900,RCS_PRESS_BAR,155.17
1784145900,CHARGING_PUMP_A_RUN,1
1784145960,REACTOR_POWER_MW,3005.9
1784145960,GEN_POWER_MW,985.1
1784145960,CTRL_ROD_POS_PCT,95.1
1784145960,RCS_TEMP_C,292.00
1784145960,RCS_PRESS_BAR,154.79
1784145960,CHARGING_PUMP_A_RUN,1
1784146020,REACTOR_POWER_MW,2996.0
1784146020,GEN_POWER_MW,979.9
1784146020,CTRL_ROD_POS_PCT,94.9
1784146020,RCS_TEMP_C,291.76
1784146020,RCS_PRESS_BAR,155.18
1784146020,CHARGING_PUMP_A_RUN,1
1784146080,REACTOR_POWER_MW,2995.4
1784146080,GEN_POWER_MW,977.2
1784146080,CTRL_ROD_POS_PCT,95.1
1784146080,RCS_TEMP_C,291.62
1784146080,RCS_PRESS_BAR,154.92
1784146080,CHARGING_PUMP_A_RUN,1
1784146140,REACTOR_POWER_MW,2997.2
1784146140,GEN_POWER_MW,979.4
1784146140,CTRL_ROD_POS_PCT,94.9
1784146140,RCS_TEMP_C,291.67
1784146140,RCS_PRESS_BAR,155.18
1784146140,CHARGING_PUMP_A_RUN,1
1784146200,REACTOR_POWER_MW,3008.0
1784146200,GEN_POWER_MW,987.0
1784146200,CTRL_ROD_POS_PCT,95.1
1784146200,RCS_TEMP_C,292.10
1784146200,RCS_PRESS_BAR,155.22
1784146200,CHARGING_PUMP_A_RUN,1
1784146260,REACTOR_POWER_MW,2993.5
1784146260,GEN_POWER_MW,976.3
1784146260,CTRL_ROD_POS_PCT,94.8
1784146260,RCS_TEMP_C,292.02
1784146260,RCS_PRESS_BAR,154.99
1784146260,CHARGING_PUMP_A_RUN,1
1784146320,REACTOR_POWER_MW,2996.0
1784146320,GEN_POWER_MW,981.0
1784146320,CTRL_ROD_POS_PCT,95.0
1784146320,RCS_TEMP_C,291.83
1784146320,RCS_PRESS_BAR,154.83
1784146320,CHARGING_PUMP_A_RUN,1
1784146380,REACTOR_POWER_MW,3007.1
1784146380,GEN_POWER_MW,979.8
1784146380,CTRL_ROD_POS_PCT,94.9
1784146380,RCS_TEMP_C,292.27
1784146380,RCS_PRESS_BAR,155.24
1784146380,CHARGING_PUMP_A_RUN,1
1784146440,REACTOR_POWER_MW,3004.6
1784146440,GEN_POWER_MW,979.4
1784146440,CTRL_ROD_POS_PCT,95.0
1784146440,RCS_TEMP_C,291.73
1784146440,RCS_PRESS_BAR,154.80
1784146440,CHARGING_PUMP_A_RUN,1
1784146500,REACTOR_POWER_MW,2996.2
1784146500,GEN_POWER_MW,974.9
1784146500,CTRL_ROD_POS_PCT,95.2
1784146500,RCS_TEMP_C,292.26
1784146500,RCS_PRESS_BAR,155.00
1784146500,CHARGING_PUMP_A_RUN,1
1784146560,REACTOR_POWER_MW,3006.4
1784146560,GEN_POWER_MW,984.8
1784146560,CTRL_ROD_POS_PCT,94.9
1784146560,RCS_TEMP_C,292.33
1784146560,RCS_PRESS_BAR,154.75
1784146560,CHARGING_PUMP_A_RUN,1
1784146620,REACTOR_POWER_MW,2999.0
1784146620,GEN_POWER_MW,978.6
1784146620,CTRL_ROD_POS_PCT,94.8
1784146620,RCS_TEMP_C,291.88
1784146620,RCS_PRESS_BAR,154.70
1784146620,CHARGING_PUMP_A_RUN,1
1784146680,REACTOR_POWER_MW,3003.9
1784146680,GEN_POWER_MW,983.1
1784146680,CTRL_ROD_POS_PCT,95.1
1784146680,RCS_TEMP_C,292.23
1784146680,RCS_PRESS_BAR,154.79
1784146680,CHARGING_PUMP_A_RUN,1
1784146740,REACTOR_POWER_MW,3004.7
1784146740,GEN_POWER_MW,980.1
1784146740,CTRL_ROD_POS_PCT,95.2
1784146740,RCS_TEMP_C,291.65
1784146740,RCS_PRESS_BAR,155.06
1784146740,CHARGING_PUMP_A_RUN,1
1784146800,REACTOR_POWER_MW,2993.1
